LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL
23421534,0.62,3,32,1,19,1167.88,21,1167.88,0,26,-0.4780358009429998,3.044522437723423,3.258096538021482,0,7.062945418384058,,0.7785866666666668,0.6061971975111112,0.4719770553528511,0.36747504227032524,0,0,5,0.286111168244445,0.22276234077954832,0.1734397883664126,1,0,0,0,1.7714285714285716,1.4307692307692308,0.3406593406593408,0.23809523809523814,19.914360000000002,1.1786142095999956,0.7874007874011811,0,0,1,0,1.8679987707362928,1.7714285714285716,1.4307692307692308,0.4248583631369576,0
23431534,0.53,3,32,1,19,456.87,17,456.87,0,25,-0.6348782724359695,2.833213344056216,3.2188758248682006,0,6.12439888653171,,0.30458,0.09276897640000001,0.028255574831912003,0.008606082982303758,0,0,8,0.0026212407547500788,0.0007983775090817791,0.00024316982171612828,1,0,0,0,1.8705882352941177,1.272,0.5985882352941176,0.47058823529411753,22.716089999999998,32.67368488809997,0.7280109889280518,0,0,1,0,1.3998888012857849,1.8705882352941177,1.272,0.12837591278731697,0
23501463,0.82,3,42,1,20,717.1,30,717.1,0,50,-0.19845093872383832,3.4011973816621555,3.912023005428146,0,6.575215300888529,,0.4780666666666667,0.22854773777777782,0.10926105517362965,0.05223406844333988,0,0,20,0.02497136698714602,0.011937978177654941,0.005707149434130906,1,0,0,0,1.64,0.9839999999999999,0.656,0.6666666666666667,35.05786,25.58194777959998,0.9055385138137416,0,0,1,0,1.4033942744936514,1.64,0.9839999999999999,0.13068541042304527,0
23511464,0.89,3,42,1,20,391.68,24,391.68,0,43,-0.11653381625595151,3.1780538303479458,3.7612001156935624,0,5.970445179883907,,0.26112,0.06818365440000002,0.017804115836928005,0.004649010727338641,0,0,19,0.001213949681122666,0.0003169865407347506,8.277152551665809e-05,1,0,0,0,2.225,1.241860465116279,0.9831395348837211,0.7916666666666667,33.26532,85.84615470240004,0.9433981132056604,0,0,1,0,1.6052754039341872,2.225,1.241860465116279,0.08958862479652274,0
23532426,0.52,3,42,1,20,480.42,36,480.42,0,50,-0.6539264674066639,3.58351893845611,3.912023005428146,0,6.1746607213125975,,0.32028,0.1025792784,0.032854091285952,0.010522508357064708,0,0,14,0.0033701489766006848,0.0010793913142256673,0.0003457074501201967,1,0,0,0,0.8666666666666667,0.6240000000000001,0.2426666666666666,0.3888888888888886,35.446859999999994,0.3059638596000068,0.7211102550927979,0,0,1,0,0.8801907982822741,0.8666666666666667,0.6240000000000001,0.05607088782100034,0
23592358,0.19,3,39,1,19,465.6,12,465.6,0.47,14,-1.6607312068216509,2.4849066497880004,2.6390573296152584,0,6.1433268964172285,-0.7550225842780328,0.3104,0.09634816,0.029906468864000002,0.0092829679353856,0,0,2,0.0028814332471436906,0.0008943968799134016,0.0002776207915251199,1,0,0,0,0.9500000000000001,0.8142857142857143,0.1357142857142858,0.16666666666666674,14.024079999999998,4.0968998463999915,0.43588989435406733,2.4736842105263155,0,1,0,0.8128875477036641,0.9500000000000001,0.8142857142857143,0.11612531622604894,0.10323044293607675
23601505,0.53,3,43,1,17,832.59,32,832.59,0,56,-0.6348782724359695,3.4657359027997265,4.02535169073515,0,6.724541324119446,,0.55506,0.3080916036,0.171009325494216,0.09492043620881953,0,0,24,0.052686537322067364,0.02924418940598671,0.016232279771686984,1,0,0,0,0.99375,0.5678571428571428,0.4258928571428572,0.75,36.802490000000006,23.063910200100057,0.7280109889280518,0,0,1,0,0.8640719690433989,0.99375,0.5678571428571428,0.08812328991814267,0
23601508,0.78,3,43,1,17,224.73,38,224.73,0,43,-0.2484613592984996,3.6375861597263857,3.7612001156935624,0,5.414899681627901,,0.14981999999999998,0.022446032399999993,0.0033628645741679984,0.0005038243705018494,0,0,5,7.548296718858707e-05,1.1308858144194113e-05,1.6942931271631618e-06,1,0,0,0,1.231578947368421,1.0883720930232559,0.14320685434516522,0.13157894736842102,33.80879,17.566241264099983,0.8831760866327847,0,0,1,0,1.3842553963037423,1.231578947368421,1.0883720930232559,0.044698834292145495,0
23611506,0.8,3,47,1,17,800.8,29,800.8,0,42,-0.2231435513142097,3.367295829986474,3.7376696182833684,0,6.685611228001011,,0.5338666666666666,0.28501361777777773,0.15215927007762958,0.08123276231877717,0,0,13,0.04336746404325117,0.023152443470557022,0.012360317820814707,1,0,0,0,1.6551724137931034,1.1428571428571428,0.5123152709359606,0.4482758620689655,30.4664,2.1503289600000004,0.8944271909999159,0,0,1,0,1.5755061313446945,1.6551724137931034,1.1428571428571428,0.18365375677495077,0
23631526,0.89,3,49,1,17,831.6,17,831.6,0,38,-0.11653381625595151,2.833213344056216,3.6375861597263857,0,6.723351555983858,,0.5544,0.30735936,0.17040002918400002,0.09446977617960961,0,0,21,0.05237404391397557,0.029036169945908057,0.016097652618011427,1,0,0,0,3.1411764705882352,1.4052631578947368,1.7359133126934985,1.2352941176470589,28.49072,132.0366461184,0.9433981132056604,0,0,1,0,1.8742945071237231,3.1411764705882352,1.4052631578947368,0.2395348388366647,0
23671557,0.52,3,52,1,19,145.53,33,145.53,0,40,-0.6539264674066639,3.4965075614664802,3.6888794541139363,0,4.980382250925235,,0.09702,0.009412880399999999,0.0009132376564079998,8.860231742470413e-05,0,0,7,8.596196836544794e-06,8.340030170815759e-07,8.091497271725449e-08,1,0,0,0,0.9454545454545455,0.78,0.16545454545454552,0.21212121212121215,31.97131,1.058203116100002,0.7211102550927979,0,0,1,0,0.9758749328695009,0.9454545454545455,0.78,0.021801070195724526,0
23952327,0.55,3,68,1,27,1077.87,13,1077.87,0,46,-0.5978370007556204,2.5649493574615367,3.828641396489095,0,6.982742150504916,,0.7185799999999999,0.5163572163999999,0.37104396856071187,0.2666247749283563,0,0,33,0.19159123076801823,0.1376736266052825,0.0989295146060239,1,0,0,0,2.5384615384615383,0.717391304347826,1.8210702341137122,2.5384615384615383,30.47905,305.51718890250004,0.7416198487095663,0,0,1,0,1.0827109112652789,2.5384615384615383,0.717391304347826,0.16323364267426066,0
24011701,0.73,3,92,1,17,151,40,151,0,47,-0.31471074483970024,3.6888794541139363,3.8501476017100584,0,5.017279836814924,,0.10066666666666667,0.010133777777777778,0.0010201336296296296,0.00010269345204938271,0,1,7,1.0337807506304526e-05,1.0406726223013223e-06,1.0476104397833312e-07,1,0,0,0,1.095,0.9319148936170212,0.1630851063829788,0.17500000000000004,37.858791999999994,4.584771699264025,0.8544003745317531,0,0,1,0,1.1569307335532524,1.095,0.9319148936170212,0.0037256475080922336,0
24021701,2.26,3,92,1,17,80.64,34,80.64,0,48,0.8153648132841944,3.5263605246161616,3.871201010907891,0,4.3899948043230586,,0.05376,0.0028901376000000003,0.00015537379737600002,8.35289534693376e-06,0,1,14,4.49051653851159e-07,2.4141016911038306e-08,1.2978210691374193e-09,1,0,0,0,3.988235294117647,2.8249999999999997,1.1632352941176474,0.41176470588235303,37.32503488,11.055856953216594,1.5033296378372907,0,0,1,0,3.632950389355403,3.988235294117647,2.8249999999999997,0.0063465168391174664,0
24021708,1.24,3,92,1,17,33.6,39,33.6,0,45,0.2151113796169455,3.6635616461296463,3.8066624897703196,0,3.5145260669691587,,0.0224,0.00050176,1.1239423999999998e-05,2.5176309759999995e-07,0,1,6,5.639493386239999e-09,0,0,1,0,0,0,1.9076923076923078,1.6533333333333335,0.25435897435897425,0.15384615384615374,36.379931199999994,6.86476051673347,1.1135528725660044,0,0,1,0,2.045083581686378,1.9076923076923078,1.6533333333333335,0.0015287930815732764,0
24091783,1.21,3,86,1,27,371.52,33,371.52,0,33,0.1906203596086497,3.4965075614664802,3.4965075614664802,0,5.917602698509526,,0.24767999999999998,0.06134538239999999,0.015194024312831997,0.0037632559418022287,0,1,0,0.0009320832316655759,0.00023085837481892985,5.717900227515254e-05,1,0,0,0,2.1999999999999997,2.1999999999999997,0,0,29.29476784,13.728745359498275,1.1,0,0,1,0,2.478258247224259,2.1999999999999997,2.1999999999999997,0.025199108398795467,0
24111521,3.98,3,43,1,17,1001,43,1001,0,48,1.3812818192963463,3.7612001156935624,3.871201010907891,0,6.90875477931522,,0.6673333333333333,0.4453337777777778,0.29718607437037037,0.19832217362982715,0,0,5,0.13234699720230467,0.08831956279967132,0.05893858824164733,1,0,0,0,5.553488372093024,4.9750000000000005,0.5784883720930232,0.11627906976744184,40.97604,4.09641408160001,1.9949937343260002,0,0,1,0,5.827795950999658,5.553488372093024,4.9750000000000005,0.6366112261259262,0
24111742,1.45,3,87,1,17,120,37,120,0.03,46,0.371563556432483,3.6109179126442243,3.828641396489095,0,4.787491742782046,-3.506557897319982,0.08,0.0064,0.0005120000000000001,4.096000000000001e-05,0,1,9,3.2768000000000005e-06,2.6214400000000005e-07,2.0971520000000003e-08,1,0,0,0,2.3513513513513513,1.891304347826087,0.4600470035252644,0.2432432432432432,36.36819,0.39918387610000194,1.2041594578792296,0.020689655172413793,0,1,0,2.3922004367003145,2.3513513513513513,1.891304347826087,0.006376508860792995,0.02540483571476093
24132414,0.3400000000000001,3,61,1,17,39.78,10,39.78,0,38,-1.0788096613719298,2.302585092994046,3.6375861597263857,0,3.683364273425826,,0.026520000000000002,0.0007033104000000001,1.8651791808000004e-05,4.946455187481601e-07,0,0,28,1.3117999157201207e-08,0,0,1,0,0,0,2.0400000000000005,0.536842105263158,1.5031578947368425,2.8000000000000003,30.99342,440.7236832964,0.5830951894845301,0,0,1,0,0.6582042252839475,2.0400000000000005,0.536842105263158,0.0042137659275885975,0
24133353,0.61,3,61,1,19,895.56,37,895.56,0,42,-0.4942963218147801,3.6109179126442243,3.7376696182833684,0,6.797449220931297,,0.59704,0.3564567616,0.212818944945664,0.12706142289035924,0,0,5,0.07586075192246008,0.04529190332778557,0.027041077962821097,1,0,0,0,0.9891891891891892,0.8714285714285714,0.11776061776061775,0.1351351351351351,29.489479999999997,56.40791067040005,0.7810249675906654,0,0,1,0,1.241120562315782,0.9891891891891892,0.8714285714285714,0.16418090984738543,0
24141763,1.53,3,61,1,27,323.95,15,323.95,0,37,0.4252677354043441,2.70805020110221,3.6109179126442243,0,5.780589182895966,,0.21596666666666667,0.04664160111111111,0.010073031119962963,0.0021754389542080013,0,0,22,0.0004698222994771213,0.0001014659559437423,2.191326428531688e-05,1,0,0,0,6.12,2.481081081081081,3.638918918918919,1.4666666666666668,32.20869,296.1390115160999,1.2369316876852983,0,0,1,0,2.8501624872045404,6.12,2.481081081081081,0.1369891528749978,0
24142413,0.3400000000000001,3,61,1,17,111.18,27,111.18,0,29,-1.0788096613719298,3.295836866004329,3.367295829986474,0,4.711150509525323,,0.07412,0.005493774400000001,0.0004071985585280001,3.018155715809537e-05,0,0,2,2.237057016558029e-06,1.6581066606728113e-07,1.2289886568906878e-08,1,0,0,0,0.7555555555555558,0.7034482758620692,0.05210727969348661,0.07407407407407418,26.001420000000003,0.9971620163999938,0.5830951894845301,0,0,1,0,0.7845725348846333,0.7555555555555558,0.7034482758620692,0.016487047150574474,0
24143354,0.48,3,56,1,17,284.05,36,284.05,0,46,-0.7339691750802004,3.58351893845611,3.828641396489095,0,5.649150279003136,,0.18936666666666668,0.03585973444444445,0.006790638379296298,0.0012859205544260759,0,0,10,0.00024351048898981793,4.611276959837186e-05,8.732221469611686e-06,1,0,0,0,0.7999999999999999,0.6260869565217391,0.17391304347826086,0.2777777777777779,34.26279,3.0178985840999912,0.6928203230275509,0,0,1,0,0.8405620207811446,0.7999999999999999,0.6260869565217391,0.033584376499636304,0
24171726,0.42,3,74,1,7,1041.6,2,1041.6,0,47,-0.8675005677047231,0.6931471805599453,3.8501476017100584,0,6.9485132714543045,,0.6943999999999999,0.48219135999999985,0.33483368038399985,0.23250850765864947,0,0,45,0.16145390771816617,0.11211359351949457,0.07785167933993702,1,0,0,0,12.6,0.5361702127659574,12.063829787234042,22.5,30.83116,831.2357869456,0.648074069840786,0,0,1,0,0.8173549097730997,12.6,0.5361702127659574,0.11851948019230552,0
24262353,0.52,3,42,1,20,475.32,24,475.32,1.77,43,-0.6539264674066639,3.1780538303479458,3.7612001156935624,0,6.163988261421825,0.5709795465857378,0.31688,0.1004129344,0.031818850652672,0.010082757394818703,0,0,19,0.0031950241632701507,0.0010124392568570454,0.0003208217517128605,1,0,0,0,1.3,0.7255813953488373,0.5744186046511628,0.7916666666666665,24.02272,0.0005161983999999832,0.7211102550927979,3.4038461538461537,0,1,0,1.2987704972625915,1.3,0.7255813953488373,0.1173473045984903,0.31470895723315373
24381379,0.69,3,21,1,19,254.4,28,254.4,0,31,-0.37106368139083207,3.332204510175204,3.4339872044851463,0,5.538907831465967,,0.1696,0.02876416,0.004878401536,0.0008273769005056,0,0,3,0.00014032312232574977,2.379880154644716e-05,4.036276742277438e-06,1,0,0,0,1.4785714285714284,1.335483870967742,0.14308755760368652,0.10714285714285698,27.24212,0.5743820944000002,0.8306623862918074,0,0,1,0,1.5197055148424572,1.4785714285714284,1.335483870967742,0.06805229922721301,0
24401405,0.24,3,16,1,22,528.66,14,528.66,0.95,24,-1.4271163556401458,2.6390573296152584,3.1780538303479458,0,6.270345503106693,-0.05129329438755058,0.35244,0.12421395359999998,0.04377796580678399,0.015429106268942947,1,0,10,0.005437834213426252,0.0019165102901799482,0.0006754548866710209,1,0,0,0,1.0285714285714285,0.6,0.4285714285714285,0.7142857142857142,15.725760000000001,2.978247577600004,0.4898979485566356,3.9583333333333335,0,1,0,0.9156950125144984,1.0285714285714285,0.6,0.0741236894500652,0.19280587765365698
24411673,1.17,3,91,1,17,470.58,38,470.58,0,48,0.1570037488096647,3.6375861597263857,3.871201010907891,0,6.15396597645263,,0.31372,0.0984202384,0.030876397190848,0.009686543326712834,0,1,10,0.0030388623724563503,0.0009533519034870062,0.00029908555916194357,1,0,0,0,1.8473684210526313,1.4624999999999997,0.38486842105263164,0.26315789473684226,37.94444536,0.0030863180255292534,1.0816653826391966,0,0,1,0,1.850073161802041,1.8473684210526313,1.4624999999999997,0.018400018215636083,0
31421349,0.31,3,10,1,19,443,28,443,0.16,35,-1.171182981502945,3.332204510175204,3.5553480614894135,0,6.093569770045136,-1.8325814637483102,0.29533333333333334,0.08722177777777777,0.02575949837037037,0.007607638518716049,1,0,7,0.0022467892425274733,0.0006635517562931138,0.00019596895202523296,1,0,0,0,0.6642857142857144,0.5314285714285715,0.1328571428571429,0.25,24.98995,9.060401002499997,0.5567764362830022,0.5161290322580645,0,1,0,0.7442992082817294,0.6642857142857144,0.5314285714285715,0.03303472917397621,0.020461268218032513
31422221,0.38,3,10,1,19,399,24,399,0.97,32,-0.9675840262617056,3.1780538303479458,3.4657359027997265,0,5.988961416889864,-0.030459207484708574,0.266,0.07075600000000001,0.018821096000000006,0.005006411536000002,1,0,8,0.0013317054685760006,0.00035423365464121615,9.42261521345635e-05,1,0,0,0,0.9500000000000001,0.7125,0.23750000000000004,0.3333333333333335,20.37356,13.151067073599991,0.6164414002968976,2.552631578947368,0,1,0,1.1190974969519318,0.9500000000000001,0.7125,0.05461904937235995,0.1943796001945599
33532413,0.61,3,61,1,19,313.14,32,313.14,0.02,39,-0.4942963218147801,3.4657359027997265,3.6635616461296463,0,5.746650374883377,-3.912023005428146,0.20876,0.0435807376,0.009097914781376,0.001899280689760054,0,0,7,0.00039649383679430885,8.277205336917991e-05,1.727949386135e-05,1,0,0,0,1.14375,0.9384615384615385,0.2052884615384616,0.21875,30.76794,1.5179718436000014,0.7810249675906654,0.03278688524590164,0,1,0,1.189549901618373,1.14375,0.9384615384615385,0.05782108269316577,0.0033467740946528934
33541741,0.58,3,87,1,17,226.01,36,226.01,0,46,-0.5447271754416722,3.58351893845611,3.828641396489095,0,5.420579246080992,,0.15067333333333333,0.022702453377777775,0.00342065432527437,0.0005154013893701735,0,1,10,7.765724534103528e-05,1.1700876013018255e-05,1.763009991801504e-06,1,0,0,0,0.9666666666666666,0.7565217391304347,0.21014492753623182,0.2777777777777777,37.355186919999994,1.8365315881390707,0.7615773105863908,0,0,1,0,0.9315975335507705,0.9666666666666666,0.7565217391304347,0.004543253018579607,0
33542414,0.48,3,56,1,17,654.55,27,654.55,0,38,-0.7339691750802004,3.295836866004329,3.6375861597263857,0,6.483947976626108,,0.4363666666666666,0.19041586777777775,0.08309113750262961,0.036258202701564136,0,0,11,0.01582187105220587,0.0069041371314809,0.003012735306273882,1,0,0,0,1.0666666666666667,0.7578947368421052,0.3087719298245615,0.40740740740740744,28.29029,1.664848284099997,0.6928203230275509,0,0,1,0,1.0180171359148316,1.0666666666666667,0.7578947368421052,0.10593579194016922,0
33803382,0.2,3,26,1,19,1530.66,30,1530.66,0.02,60,-1.6094379124341003,3.4011973816621555,4.0943445622221,0,7.333454293921111,-3.912023005428146,1.02044,1.0412977936,1.0625819205011842,1.0843010949562284,0,0,30,1.1064642093371337,1.1290803377759848,1.152158739880126,1,0,0,0,0.4,0.2,0.2,1,34.40966,19.44510131560002,0.4472135954999579,0.09999999999999999,0,1,0,0.34873927844680824,0.4,0.2,0.0636601300698299,0.0008775906193479455
33823380,0.2,3,26,1,19,1562.67,30,1562.67,0,55,-1.6094379124341003,3.4011973816621555,4.007333185232471,0,7.354151175692266,,1.0417800000000002,1.0853055684000004,1.1306496350477526,1.177888176800048,0,0,25,1.2271003448267541,1.278368597233616,1.3317788372260366,1,0,0,0,0.4,0.21818181818181817,0.18181818181818185,0.8333333333333335,31.763249999999996,3.109050562499985,0.4472135954999579,0,0,1,0,0.3777950933862247,0.4,0.21818181818181817,0.07482487485880507,0
33951463,0.53,3,42,1,20,685.79,32,685.79,0,38,-0.6348782724359695,3.4657359027997265,3.6375861597263857,0,6.530571458411864,,0.4571933333333333,0.2090257440444444,0.09556517667215968,0.043691761673333586,0,0,6,0.019975582158636956,0.009132702992381092,0.004175410923430019,1,0,0,0,0.99375,0.8368421052631579,0.15690789473684208,0.1875,28.26649,13.939096920099992,0.7280109889280518,0,0,1,0,1.1250070312939455,0.99375,0.8368421052631579,0.12214211112473694,0
13663402,0.15999999999999998,3,30,2,19,769.92,7,384.96,0.31,10,-1.8325814637483102,1.9459101490553132,2.302585092994046,0.6931471805599453,5.953139432786314,-1.171182981502945,0.25664,0.0658640896,0.016903359954944,0.004338078298836827,0,0,3,0.0011133244146134833,0.0002857235777664043,7.332809899796999e-05,0,1,0,0,1.3714285714285712,0.9599999999999997,0.4114285714285715,0.4285714285714288,12.85496,34.280556601600004,0.39999999999999997,1.9375000000000002,0,1,0,0.7467934556000172,1.3714285714285712,0.9599999999999997,0.0975947075148832,0.07076104531053928
14092279,0.15999999999999998,3,19,2,22,863.3,12,431.65,1.26,23,-1.8325814637483102,2.4849066497880004,3.1354942159291497,0.6931471805599453,6.067615074681532,0.23111172096338664,0.28776666666666667,0.08280965444444445,0.0238298582272963,0.006857438869208299,1,0,11,0.0019733423252625082,0.0005678621431330412,0.0001634117960555848,0,1,0,0,0.7999999999999998,0.417391304347826,0.3826086956521738,0.9166666666666665,14.12315,4.5077659225000035,0.39999999999999997,7.875000000000001,0,1,0,0.6797350449439393,0.7999999999999998,0.417391304347826,0.05039493361760716,0.19208195387557808
14271757,0.14,3,59,2,19,385.92,20,192.96,0.66,22,-1.9661128563728327,2.995732273553991,3.091042453358316,0.6931471805599453,5.262482913538821,-0.4155154439616658,0.12864,0.016548249600000002,0.002128766828544,0.0002738445648239002,0,0,2,3.522736481894652e-05,4.531648210309281e-06,5.829512257741858e-07,0,1,0,0,0.42000000000000004,0.38181818181818183,0.038181818181818206,0.10000000000000009,18.3908,2.589524640000004,0.37416573867739417,4.714285714285714,0,1,0,0.4567501141875286,0.42000000000000004,0.38181818181818183,0.022853696254531763,0.061558348418215
14273461,0.55,3,59,2,19,240.57,23,120.29,0.1,28,-0.5978370007556204,3.1354942159291497,3.332204510175204,0.6931471805599453,4.789905494005981,-2.3025850929940455,0.08019333333333334,0.006430970711111112,0.0005157209778930372,4.1357384287168965e-05,0,0,5,3.3165865039357033e-06,2.659681270389505e-07,2.1328870667676907e-08,0,1,0,0,1.434782608695652,1.1785714285714286,0.2562111801242235,0.21739130434782594,25.411749999999998,5.81653806249999,0.7416198487095663,0.18181818181818182,0,1,0,1.2986118626226058,1.434782608695652,1.1785714285714286,0.03014245800086135,0.021808470689929083
14422301,0.19,3,38,2,13,989.76,10,494.88,0.89,33,-1.6607312068216509,2.302585092994046,3.4965075614664802,0.6931471805599453,6.204315308936759,-0.11653381625595151,0.32992,0.1088472064,0.035910870335487996,0.0118477143410842,0,0,23,0.0039087979154104995,0.001289590608252232,0.00042546173347457635,0,1,0,0,1.1400000000000001,0.34545454545454546,0.7945454545454547,2.3000000000000003,21.659239999999997,135.93787737759993,0.43588989435406733,4.684210526315789,0,1,0,0.5263342573423629,1.1400000000000001,0.34545454545454546,0.05415821633004664,0.07966516398259027
15352348,0.89,3,32,2,19,602.64,38,301.32,0,40,-0.11653381625595151,3.6375861597263857,3.6888794541139363,0.6931471805599453,5.7081728229574935,,0.20088,0.0403527744,0.008106065321472,0.0016283464017772952,0,0,2,0.00032710222518902304,6.570829499597094e-05,1.3199482298790644e-05,0,1,0,0,1.4052631578947368,1.335,0.0702631578947368,0.05263157894736836,32.03012,35.63946721440004,0.9433981132056604,0,0,1,0,1.6671807661039049,1.4052631578947368,1.335,0.07518232437821482,0
15353311,0.29,3,32,2,19,415.8,31,207.9,0.01,37,-1.2378743560016174,3.4339872044851463,3.6109179126442243,0.6931471805599453,5.337057194863967,-4.605170185988091,0.1386,0.01920996,0.0026625004560000003,0.00036902256320160004,0,0,6,5.114652725974177e-05,7.088908678200209e-06,9.82522742798549e-07,0,1,0,0,0.5612903225806452,0.47027027027027024,0.09102005231037491,0.19354838709677424,29.3191,2.825424810000004,0.5385164807134504,0.03448275862068966,0,1,0,0.5934697859074801,0.5612903225806452,0.47027027027027024,0.02039931582699539,0.000877286151856449
15453097,0.5,3,25,2,20,2349.06,14,1174.53,0.29,21,-0.6931471805599453,2.6390573296152584,3.044522437723423,0.6931471805599453,7.06862334655692,-1.2378743560016174,0.7830199999999999,0.6131203203999999,0.4800854732796079,0.37591652728739855,0,0,7,0.2943501591965788,0.23048206165410512,0.18047206391639736,0,1,0,0,2.142857142857143,1.4285714285714286,0.7142857142857142,0.5,15.561069999999999,2.4369395448999973,0.7071067811865476,0.58,0,1,0,1.927887992278166,2.142857142857143,1.4285714285714286,0.529756587444026,0.14427618145283838
16001601,0.68,3,26,2,19,1151,37,575.5,0.09,37,-0.3856624808119846,3.6109179126442243,3.58351893845611,0.6931471805599453,6.355239228161937,-2.4079456086518722,0.38366666666666666,0.14720011111111111,0.056475775962962965,0.021667872711123456,0,0,-1,0.008313240496834367,0.0031895132706187854,0.0012237099248274073,0,1,0,0,1.1027027027027028,1.1027027027027028,0,0,28.15926,78.15868374760001,0.8246211251235321,0.13235294117647056,0,1,0,1.4489017111955358,1.1027027027027028,1.1027027027027028,0.1348188331479021,0.019824971897234533
16001901,0.3,3,25,2,19,1578,26,789,0,34,-1.2039728043259361,3.258096538021482,3.5263605246161616,0.6931471805599453,6.670766320845874,,0.526,0.27667600000000003,0.14553157600000002,0.07654960897600002,0,0,8,0.04026509432137601,0.021179439613043784,0.01114038523646103,0,1,0,0,0.6923076923076923,0.5294117647058824,0.16289592760180993,0.3076923076923077,24.9394,1.124872360000002,0.5477225575051661,0,0,1,0,0.7217495208385126,0.6923076923076923,0.5294117647058824,0.09891602983603442,0
16003315,0.29,3,25,2,19,947.69,15,473.85,0.09,15,-1.2378743560016174,2.70805020110221,2.5649493574615367,0.6931471805599453,6.160890815916204,-2.4079456086518722,0.3159,0.09979281000000001,0.031524548679,0.009958604927696102,0,0,-2,0.0031459232966591986,0.000993797169414641,0.0003139405258180851,0,1,0,0,1.16,1.16,0,0,16.30479,1.7024769441000014,0.5385164807134504,0.3103448275862069,0,1,0,1.0671710583208982,1.16,1.16,0.13586888432442867,0.024969776837390212
16011600,0.68,3,26,2,19,2231,31,1115.5,0.14,38,-0.3856624808119846,3.4339872044851463,3.6375861597263857,0.6931471805599453,7.017058013872587,-1.9661128563728327,0.7436666666666667,0.5530401111111112,0.41127749596296304,0.3058533644977902,0,0,7,0.22745295206485666,0.1691491786855651,0.12579060588249857,0,1,0,0,1.3161290322580645,1.0736842105263158,0.24244482173174875,0.22580645161290325,25.752660000000002,27.534577075599977,0.8246211251235321,0.2058823529411765,0,1,0,1.5843023594455874,1.3161290322580645,1.0736842105263158,0.2829694820040334,0.03652171073703059
16013382,0.79,3,26,2,19,1545.21,37,772.61,0.03,37,-0.23572233352106983,3.6109179126442243,3.58351893845611,0.6931471805599453,6.649774393456727,-3.506557897319982,0.5150733333333334,0.26530053871111114,0.13664923280906108,0.0703843758404058,0,0,-1,0.036253115078703955,0.018673012827304977,0.009617970960336066,0,1,0,0,1.2810810810810813,1.2810810810810813,0,0,27.730909999999998,85.91602942810003,0.8888194417315589,0.03797468354430379,0,1,0,1.709283972289406,1.2810810810810813,1.2810810810810813,0.2097306208987082,0.007988635451628756
16482319,0.36,3,26,2,17,1195.2,25,597.6,0.48,29,-1.0216512475319814,3.2188758248682006,3.367295829986474,0.6931471805599453,6.392921633818608,-0.7339691750802004,0.39840000000000003,0.15872256,0.063235067904,0.025192851052953606,0,0,4,0.010036831859496716,0.003998673812823492,0.0015930716470288794,0,1,0,0,0.8639999999999999,0.7448275862068965,0.1191724137931034,0.15999999999999992,21.35292,13.301192526399992,0.6,1.3333333333333333,0,1,0,1.0115712511450423,0.8639999999999999,0.7448275862068965,0.12461220992805577,0.08992566729178153
17571427,0.14,3,59,2,19,133.44,23,66.72,0.1,28,-1.9661128563728327,3.1354942159291497,3.332204510175204,0.6931471805599453,4.200504758050491,-2.3025850929940455,0.04448,0.0019784703999999997,8.800236339199998e-05,3.914345123676159e-06,0,0,5,1.7411007110111555e-07,7.74441596257762e-09,0,0,1,0,0,0.3652173913043478,0.3,0.06521739130434784,0.21739130434782616,24.59392,2.540580966400002,0.37416573867739417,0.7142857142857143,0,1,0,0.34154782970750497,0.3652173913043478,0.3,0.004588903909454656,0.005923272761886589
17571758,0.32,3,59,2,19,603.84,7,301.92,1.33,25,-1.1394342831883648,1.9459101490553132,3.2188758248682006,0.6931471805599453,5.71016208162024,0.28517894223366247,0.20128000000000001,0.0405136384,0.008154585137152,0.0016413548964059547,0,0,18,0.0003303719135485906,6.649725875906032e-05,1.3384568243023663e-05,0,1,0,0,2.742857142857143,0.768,1.9748571428571429,2.571428571428571,16.8982,97.97436323999999,0.565685424949238,4.15625,0,1,0,1.1362156916121244,2.742857142857143,0.768,0.0935216273479349,0.28931921564628327
17581757,0.32,3,59,2,19,165.12,17,82.56,0,17,-1.1394342831883648,2.833213344056216,2.1972245773362196,0.6931471805599453,4.4135253017332525,,0.05504,0.0030294016,0.00016673826406399998,9.177274054082559e-06,0,0,-8,5.05117163936704e-07,2.780164870307619e-08,1.5302027446173134e-09,0,1,0,0,1.1294117647058823,1.1294117647058823,0,0,19.769560000000002,7.6704625936000115,0.565685424949238,0,0,1,0,0.9711900517765695,1.1294117647058823,1.1294117647058823,0.01994206594509118,0
