LINKID,LENGTH,ROUTETYP,AREACODE,LANES,VDF,LINKFLOW,SPEED,LANEFLOW,DELAY,SPEEDFF,LLENGTH,LSPEED,LSPEEDFF,LLANES,LLANEFLO,LDELAY,VCR,VCR2,VCR3,VCR4,INBELT,RURAL,LOSTSPD,VCR5,VCR6,VCR7,LANES1,LANES2,LANES3,LANES4,TIMECONG,TIMEFF,LINKDEL,LINKDELRAT,ESTSPD,SQDERR,SQRTLEN,DELPMIL,RT4,RT3,RT2,ESTTIME,ACTTIME,ACTTIMFF,FLOWDEL,APPRDEL,,Link Stopped Delay,Link Running Time,Approach Delay,Flow Delay,,InBelt,,,,,Rural,,,,,OUTBELT,,,
16411600,0.32,2,26,1,17,720.3,30,720.3,0.03,30,-1.139,3.401,3.401,0,6.58,-3.507,0.48,0.231,0.111,0.053,0,0,0,0.026,0.012,0.006,1,0,0,0,0.64,0.64,0,0,23.285,45.093,0.566,0.094,0,0,1,0.825,0.64,0.64,0.111,0.005,,21.608999999999998,594.2475,3.6014999999999997,79.9533,,0,0,0,0,,0,0,0,0,,21.608999999999998,594.2475,3.6014999999999997,79.9533
16413300,0.14,2,22,1,17,38.13,33,38.13,0.03,40,-1.966,3.497,3.689,0,3.641,-3.507,0.025,0.001,0,0,0,0,7,0,0,0,1,0,0,0,0.255,0.21,0.045,0.212,31.369,2.66,0.374,0.214,0,0,1,0.268,0.255,0.21,0.002,0.001,,1.1439000000000001,10.218840000000002,0.038130000000000004,0.07626000000000001,,0,0,0,0,,0,0,0,0,,1.1439000000000001,10.218840000000002,0.038130000000000004,0.07626000000000001
16421600,0.32,2,26,1,17,657.3,33,657.3,0.03,40,-1.139,3.497,3.689,0,6.488,-3.507,0.438,0.192,0.084,0.037,0,0,7,0.016,0.007,0.003,1,0,0,0,0.582,0.48,0.102,0.212,28.75,18.063,0.566,0.094,0,0,1,0.668,0.582,0.48,0.069,0.003,,19.718999999999998,439.0764,1.9719,45.3537,,0,0,0,0,,0,0,0,0,,19.718999999999998,439.0764,1.9719,45.3537
16422300,0.33,2,26,1,19,715.86,30,715.86,0.16,30,-1.109,3.401,3.401,0,6.573,-1.833,0.477,0.228,0.109,0.052,0,0,0,0.025,0.012,0.006,1,0,0,0,0.66,0.66,0,0,22.757,52.455,0.574,0.485,0,0,1,0.87,0.66,0.66,0.119,0.026,,114.5376,622.7982000000001,18.61236,85.18733999999999,,0,0,0,0,,0,0,0,0,,114.5376,622.7982000000001,18.61236,85.18733999999999
16431600,0.16,2,56,1,17,344.64,41,344.64,0,46,-1.833,3.714,3.829,0,5.843,        .   ,0.23,0.053,0.012,0.003,0,0,5,0.001,0,0,1,0,0,0,0.234,0.209,0.025,0.122,33.112,62.213,0.4,0,0,0,1,0.29,0.234,0.209,0.014,0,,0,99.94559999999998,0,4.82496,,0,0,0,0,,0,0,0,0,,0,99.94559999999998,0,4.82496
16431600,0.61,2,56,1,17,848.4,22,848.4,1.97,33,-0.494,3.091,3.497,0,6.743,0.678,0.566,0.32,0.181,0.102,0,0,11,0.058,0.033,0.019,1,0,0,0,1.664,1.109,0.555,0.5,16.359,31.818,0.781,3.23,0,0,1,2.237,1.664,1.109,0.462,0.768,,1671.348,1897.8708000000001,651.5712,391.9608,,0,0,0,0,,0,0,0,0,,1671.348,1897.8708000000001,651.5712,391.9608
16442300,0.17,2,26,1,19,400.61,27,400.61,0.1,31,-1.772,3.296,3.434,0,5.993,-2.303,0.267,0.071,0.019,0.005,0,0,4,0.001,0,0,1,0,0,0,0.378,0.329,0.049,0.148,24.691,5.332,0.412,0.588,0,0,1,0.413,0.378,0.329,0.031,0.007,,40.06100000000001,165.45193,2.8042700000000003,12.41891,,0,0,0,0,,0,0,0,0,,40.06100000000001,165.45193,2.8042700000000003,12.41891
16443400,0.11,2,26,1,19,992.97,23,992.97,0,25,-2.207,3.135,3.219,0,6.901,        .   ,0.662,0.438,0.29,0.192,0,0,2,0.127,0.084,0.056,1,0,0,0,0.287,0.264,0.023,0.087,18.923,16.618,0.332,0,0,0,1,0.349,0.287,0.264,0.073,0,,0,346.54652999999996,0,72.48680999999999,,0,0,0,0,,0,0,0,0,,0,346.54652999999996,0,72.48680999999999
16462300,0.63,2,26,1,19,462.06,21,462.06,0.49,21,-0.462,3.045,3.045,0,6.136,-0.713,0.308,0.095,0.029,0.009,0,0,0,0.003,0.001,0,1,0,0,0,1.8,1.8,0,0,18.723,5.184,0.794,0.778,0,0,1,2.019,1.8,1.8,0.223,0.206,,226.4094,932.8991400000001,95.18436,103.03938000000001,,0,0,0,0,,0,0,0,0,,226.4094,932.8991400000001,95.18436,103.03938000000001
16462400,0.09,2,26,1,19,887.55,18,887.55,0,25,-2.408,2.89,3.219,0,6.788,        .   ,0.592,0.35,0.207,0.123,0,0,7,0.073,0.043,0.025,1,0,0,0,0.3,0.216,0.084,0.389,19.398,1.953,0.3,0,0,0,1,0.278,0.3,0.216,0.052,0,,0,246.7389,0,46.15259999999999,,0,0,0,0,,0,0,0,0,,0,246.7389,0,46.15259999999999
16742400,0.33,2,91,1,19,177.63,39,177.63,0,46,-1.109,3.664,3.829,0,5.18,        .   ,0.118,0.014,0.002,0,0,1,7,0,0,0,1,0,0,0,0.508,0.43,0.077,0.179,37.567,2.053,0.574,0,0,0,1,0.527,0.508,0.43,0.002,0,,0,93.61101000000001,0,0.35526,,0,0,0,0,,0,93.61101000000001,0,0.35526,,0,0,0,0
16761700,0.53,2,67,1,19,982.35,36,982.35,0,40,-0.635,3.584,3.689,0,6.89,        .   ,0.655,0.429,0.281,0.184,0,0,4,0.12,0.079,0.052,1,0,0,0,0.883,0.795,0.088,0.111,27.814,67.016,0.728,0,0,0,1,1.143,0.883,0.795,0.172,0,,0,1122.8260500000001,0,168.96419999999998,,0,0,0,0,,0,0,0,0,,0,1122.8260500000001,0,168.96419999999998
16771700,0.53,2,67,1,19,317.46,39,317.46,0,46,-0.635,3.664,3.829,0,5.76,        .   ,0.212,0.045,0.009,0.002,0,0,7,0,0,0,1,0,0,0,0.815,0.691,0.124,0.179,34.228,22.771,0.728,0,0,0,1,0.929,0.815,0.691,0.041,0,,0,294.92034,0,13.01586,,0,0,0,0,,0,0,0,0,,0,294.92034,0,13.01586
16772400,0.49,2,68,1,27,1312.32,36,1312.32,0.38,40,-0.713,3.584,3.689,0,7.18,-0.968,0.875,0.765,0.67,0.586,0,0,4,0.513,0.448,0.392,1,0,0,0,0.817,0.735,0.082,0.111,24.374,135.169,0.7,0.776,0,0,1,1.206,0.817,0.735,0.257,0.076,,498.6816,1582.6579199999999,99.73631999999999,337.26624,,0,0,0,0,,0,0,0,0,,498.6816,1582.6579199999999,99.73631999999999,337.26624
16793300,0.63,2,68,1,19,1040.64,29,1040.64,0,43,-0.462,3.367,3.761,0,6.948,        .   ,0.694,0.481,0.334,0.232,0,0,14,0.161,0.111,0.077,1,0,0,0,1.303,0.879,0.424,0.483,29.332,0.11,0.794,0,0,0,1,1.289,1.303,0.879,0.195,0,,0,1341.38496,0,202.92480000000003,,0,0,0,0,,0,0,0,0,,0,1341.38496,0,202.92480000000003
16822400,0.99,2,91,1,17,680.76,35,680.76,0,56,-0.01,3.555,4.025,0,6.523,        .   ,0.454,0.206,0.093,0.042,0,1,21,0.019,0.009,0.004,1,0,0,0,1.697,1.061,0.636,0.6,42.597,57.709,0.995,0,0,0,1,1.394,1.697,1.061,0.018,0,,0,948.97944,0,12.25368,,0,0,0,0,,0,948.97944,0,12.25368,,0,0,0,0
16832400,0.45,2,91,1,27,495.69,37,495.69,0,43,-0.799,3.611,3.761,0,6.206,        .   ,0.33,0.109,0.036,0.012,0,1,6,0.004,0.001,0,1,0,0,0,0.73,0.628,0.102,0.162,35.582,2.012,0.671,0,0,0,1,0.759,0.73,0.628,0.008,0,,0,376.22871,0,3.96552,,0,0,0,0,,0,376.22871,0,3.96552,,0,0,0,0
16851800,0.72,2,77,1,19,689.7,23,689.7,0.05,42,-0.329,3.135,3.738,0,6.536,-2.996,0.46,0.211,0.097,0.045,0,0,19,0.021,0.009,0.004,1,0,0,0,1.878,1.029,0.85,0.826,30.588,57.585,0.849,0.069,0,0,1,1.412,1.878,1.029,0.144,0.01,,34.48500000000001,973.8564,6.897,99.3168,,0,0,0,0,,0,0,0,0,,34.48500000000001,973.8564,6.897,99.3168
16852400,0.51,2,77,1,17,446.2,35,446.2,0.02,38,-0.673,3.555,3.638,0,6.101,-3.912,0.297,0.088,0.026,0.008,0,0,3,0.002,0.001,0,1,0,0,0,0.874,0.805,0.069,0.086,29.323,32.23,0.714,0.039,0,0,1,1.044,0.874,0.805,0.074,0.003,,8.924,465.8328,1.3386,33.0188,,0,0,0,0,,0,0,0,0,,8.924,465.8328,1.3386,33.0188
16872400,0.79,2,77,1,17,487.06,36,487.06,0.26,41,-0.236,3.584,3.714,0,6.188,-1.347,0.325,0.105,0.034,0.011,0,0,5,0.004,0.001,0,1,0,0,0,1.317,1.156,0.161,0.139,30.341,32.021,0.889,0.329,0,0,1,1.562,1.317,1.156,0.117,0.056,,126.63560000000001,760.78772,27.27536,56.98602,,0,0,0,0,,0,0,0,0,,126.63560000000001,760.78772,27.27536,56.98602
17221900,2.14,2,82,1,27,270.27,42,270.27,0,47,0.761,3.738,3.85,0,5.599,        .   ,0.18,0.032,0.006,0.001,0,1,5,0,0,0,1,0,0,0,3.057,2.732,0.325,0.119,36.741,27.66,1.463,0,0,0,1,3.495,3.057,2.732,0.021,0,,0,944.5936499999999,0,5.67567,,0,0,0,0,,0,944.5936499999999,0,5.67567,,0,0,0,0
17232400,0.65,2,74,1,27,380.77,42,380.77,0.08,45,-0.431,3.738,3.807,0,5.942,-2.526,0.254,0.064,0.016,0.004,0,0,3,0.001,0,0,1,0,0,0,0.929,0.867,0.062,0.071,33.36,74.653,0.806,0.123,0,0,1,1.169,0.929,0.867,0.063,0.012,,30.4616,445.12013,4.56924,23.988509999999998,,0,0,0,0,,0,0,0,0,,30.4616,445.12013,4.56924,23.988509999999998
17242400,0.54,2,74,1,7,1017.07,41,1017.07,0,52,-0.616,3.714,3.951,0,6.925,        .   ,0.678,0.46,0.312,0.211,0,0,11,0.143,0.097,0.066,1,0,0,0,0.79,0.623,0.167,0.268,33.847,51.172,0.735,0,0,0,1,0.957,0.79,0.623,0.125,0,,0,973.33599,0,127.13375,,0,0,0,0,,0,0,0,0,,0,973.33599,0,127.13375
17272400,0.31,2,74,1,7,611.05,36,611.05,0,45,-1.171,3.584,3.807,0,6.415,        .   ,0.407,0.166,0.068,0.028,0,0,9,0.011,0.005,0.002,1,0,0,0,0.517,0.413,0.103,0.25,31.663,18.813,0.557,0,0,0,1,0.587,0.517,0.413,0.052,0,,0,358.68634999999995,0,31.774599999999996,,0,0,0,0,,0,0,0,0,,0,358.68634999999995,0,31.774599999999996
17301800,1.23,2,74,1,7,1456.29,12,1456.29,0.99,34,0.207,2.485,3.526,0,7.284,-0.01,0.971,0.943,0.915,0.888,0,0,22,0.863,0.837,0.813,1,0,0,0,6.15,2.171,3.979,1.833,19.82,61.151,1.109,0.805,0,0,1,3.724,6.15,2.171,1.003,0.663,,1441.7271,5423.22396,965.52027,1460.6588699999998,,0,0,0,0,,0,0,0,0,,1441.7271,5423.22396,965.52027,1460.6588699999998
17302400,0.67,2,74,1,7,737.28,35,737.28,0.09,38,-0.4,3.555,3.638,0,6.603,-2.408,0.492,0.242,0.119,0.058,0,0,3,0.029,0.014,0.007,1,0,0,0,1.149,1.058,0.091,0.086,27.981,49.268,0.819,0.134,0,0,1,1.437,1.149,1.058,0.168,0.02,,66.3552,1059.47136,14.7456,123.86304,,0,0,0,0,,0,0,0,0,,66.3552,1059.47136,14.7456,123.86304
17332400,0.42,2,74,1,7,543.36,12,543.36,0.99,34,-0.868,2.485,3.526,0,6.298,-0.01,0.362,0.131,0.048,0.017,0,0,22,0.006,0.002,0.001,1,0,0,0,2.1,0.741,1.359,1.833,22.24,104.851,0.648,2.357,0,0,1,1.133,2.1,0.741,0.124,0.183,,537.9264000000001,615.62688,99.43488,67.37664,,0,0,0,0,,0,0,0,0,,537.9264000000001,615.62688,99.43488,67.37664
17461700,0.56,2,61,1,19,555.75,35,555.75,0,38,-0.58,3.555,3.638,0,6.32,        .   ,0.371,0.137,0.051,0.019,0,0,3,0.007,0.003,0.001,1,0,0,0,0.96,0.884,0.076,0.086,28.996,36.046,0.748,0,0,0,1,1.159,0.96,0.884,0.102,0,,0,644.11425,0,56.686499999999995,,0,0,0,0,,0,0,0,0,,0,644.11425,0,56.686499999999995
17462400,0.7,2,61,1,19,149.15,33,149.15,0,44,-0.357,3.497,3.784,0,5.005,        .   ,0.099,0.01,0.001,0,0,0,11,0,0,0,1,0,0,0,1.273,0.955,0.318,0.333,34.49,2.22,0.837,0,0,0,1,1.218,1.273,0.955,0.026,0,,0,181.6647,0,3.8779,,0,0,0,0,,0,0,0,0,,0,181.6647,0,3.8779
17481700,0.56,2,61,1,19,170.05,33,170.05,0.06,44,-0.58,3.497,3.784,0,5.136,-2.813,0.113,0.013,0.001,0,0,0,11,0,0,0,1,0,0,0,1.018,0.764,0.255,0.333,33.749,0.561,0.748,0.107,0,0,1,0.996,1.018,0.764,0.025,0.008,,10.203000000000001,169.3698,1.3604,4.251250000000001,,0,0,0,0,,0,0,0,0,,10.203000000000001,169.3698,1.3604,4.251250000000001
17481800,0.51,2,61,1,19,828.4,35,828.4,0.26,38,-0.673,3.555,3.638,0,6.719,-1.347,0.552,0.305,0.168,0.093,0,0,3,0.051,0.028,0.016,1,0,0,0,0.874,0.805,0.069,0.086,26.348,74.854,0.714,0.51,0,0,1,1.161,0.874,0.805,0.158,0.048,,215.38400000000001,961.7724,39.7632,130.8872,,0,0,0,0,,0,0,0,0,,215.38400000000001,961.7724,39.7632,130.8872
17521700,1.23,2,74,1,7,742.5,35,742.5,0.09,38,0.207,3.555,3.638,0,6.61,-2.408,0.495,0.245,0.121,0.06,0,0,3,0.03,0.015,0.007,1,0,0,0,2.109,1.942,0.166,0.086,29.438,30.94,1.109,0.073,0,0,1,2.507,2.109,1.942,0.282,0.033,,66.825,1861.4475,24.5025,209.385,,0,0,0,0,,0,0,0,0,,66.825,1861.4475,24.5025,209.385
17531800,0.55,2,69,1,19,1259.06,23,1259.06,0.05,42,-0.598,3.135,3.738,0,7.138,-2.996,0.839,0.705,0.591,0.496,0,0,19,0.417,0.35,0.294,1,0,0,0,1.435,0.786,0.649,0.826,27.292,18.417,0.742,0.091,0,0,1,1.209,1.435,0.786,0.227,0.01,,62.953,1522.20354,12.5906,285.80662,,0,0,0,0,,0,0,0,0,,62.953,1522.20354,12.5906,285.80662
17541800,0.55,2,69,1,19,251.23,35,251.23,0.02,38,-0.598,3.555,3.638,0,5.526,-3.912,0.167,0.028,0.005,0.001,0,0,3,0,0,0,1,0,0,0,0.943,0.868,0.074,0.086,30.404,21.127,0.742,0.036,0,0,1,1.085,0.943,0.868,0.043,0.003,,5.0245999999999995,272.58455,0.75369,10.802889999999998,,0,0,0,0,,0,0,0,0,,5.0245999999999995,272.58455,0.75369,10.802889999999998
17571800,0.52,2,59,1,17,168.96,18,168.96,0,18,-0.654,2.89,2.773,0,5.13,        .   ,0.113,0.013,0.001,0,0,0,-2,0,0,0,1,0,0,0,1.733,1.733,0,0,20.524,6.371,0.721,0,0,0,1,1.52,1.733,1.733,0.06,0,,0,256.8192,0,10.1376,,0,0,0,0,,0,0,0,0,,0,256.8192,0,10.1376
17582400,0.34,2,59,1,17,844.48,20,844.48,0.32,23,-1.079,2.996,3.135,0,6.739,-1.139,0.563,0.317,0.178,0.1,0,0,3,0.057,0.032,0.018,1,0,0,0,1.02,0.887,0.133,0.15,17.827,4.723,0.583,0.941,0,0,1,1.144,1.02,0.887,0.22,0.083,,270.2336,966.08512,70.09184,185.78560000000002,,0,0,0,0,,0,0,0,0,,270.2336,966.08512,70.09184,185.78560000000002
17591700,0.51,2,61,1,19,194.75,33,194.75,0.06,44,-0.673,3.497,3.784,0,5.272,-2.813,0.13,0.017,0.002,0,0,0,11,0,0,0,1,0,0,0,0.927,0.695,0.232,0.333,33.493,0.243,0.714,0.118,0,0,1,0.914,0.927,0.695,0.026,0.007,,11.684999999999999,178.0015,1.36325,5.0634999999999994,,0,0,0,0,,0,0,0,0,,11.684999999999999,178.0015,1.36325,5.0634999999999994
17641800,0.53,2,61,1,17,413,16,413,0,20,-0.635,2.773,2.996,0,6.023,        .   ,0.275,0.076,0.021,0.006,0,0,4,0.002,0,0,1,0,0,0,1.988,1.59,0.398,0.25,20.36,19.013,0.728,0,0,0,1,1.562,1.988,1.59,0.144,0,,0,645.106,0,59.471999999999994,,0,0,0,0,,0,0,0,0,,0,645.106,0,59.471999999999994
17651800,0.52,2,59,1,17,726.33,11,726.33,2.56,34,-0.654,2.398,3.526,0,6.588,0.94,0.484,0.234,0.114,0.055,0,0,23,0.027,0.013,0.006,1,0,0,0,2.836,0.918,1.919,2.091,14.631,13.187,0.721,4.923,0,0,1,2.132,2.836,0.918,0.425,0.92,,1859.4048000000003,1548.5355600000003,668.2236,308.69025,,0,0,0,0,,0,0,0,0,,1859.4048000000003,1548.5355600000003,668.2236,308.69025
17653500,0.25,2,59,1,17,266.64,35,266.64,0,37,-1.386,3.555,3.611,0,5.586,        .   ,0.178,0.032,0.006,0.001,0,0,2,0,0,0,1,0,0,0,0.429,0.405,0.023,0.057,29.106,34.742,0.5,0,0,0,1,0.515,0.429,0.405,0.023,0,,0,137.3196,0,6.13272,,0,0,0,0,,0,0,0,0,,0,137.3196,0,6.13272
17661800,0.52,2,59,1,17,203.52,18,203.52,0.07,22,-0.654,2.89,3.091,0,5.316,-2.659,0.136,0.018,0.002,0,0,0,4,0,0,0,1,0,0,0,1.733,1.418,0.315,0.222,22.101,16.819,0.721,0.135,0,0,1,1.412,1.733,1.418,0.062,0.019,,14.246400000000001,287.37024,3.86688,12.61824,,0,0,0,0,,0,0,0,0,,14.246400000000001,287.37024,3.86688,12.61824
17671800,0.52,2,59,1,17,213.9,35,213.9,0,37,-0.654,3.555,3.611,0,5.366,        .   ,0.143,0.02,0.003,0,0,0,2,0,0,0,1,0,0,0,0.891,0.843,0.048,0.057,30.084,24.163,0.721,0,0,0,1,1.037,0.891,0.843,0.036,0,,0,221.8143,0,7.700399999999999,,0,0,0,0,,0,0,0,0,,0,221.8143,0,7.700399999999999
17721700,0.72,2,77,1,19,244.15,35,244.15,0.02,38,-0.329,3.555,3.638,0,5.498,-3.912,0.163,0.026,0.004,0.001,0,0,3,0,0,0,1,0,0,0,1.234,1.137,0.097,0.086,30.889,16.899,0.849,0.028,0,0,1,1.399,1.234,1.137,0.053,0.004,,4.883,341.56585,0.9766,12.93995,,0,0,0,0,,0,0,0,0,,4.883,341.56585,0.9766,12.93995
17941600,0.11,2,61,1,17,455.51,16,455.51,1.69,20,-2.207,2.773,2.996,0,6.121,0.525,0.304,0.092,0.028,0.009,0,0,4,0.003,0.001,0,1,0,0,0,0.413,0.33,0.083,0.25,11.546,19.841,0.332,15.364,0,0,1,0.572,0.413,0.33,0.095,0.222,,769.8118999999999,260.55172,101.12322,43.27345,,0,0,0,0,,0,0,0,0,,769.8118999999999,260.55172,101.12322,43.27345
17941800,0.53,2,61,1,17,745,21,745,0.16,35,-0.635,3.045,3.555,0,6.613,-1.833,0.497,0.247,0.123,0.061,0,0,14,0.03,0.015,0.007,1,0,0,0,1.514,0.909,0.606,0.667,25.716,22.244,0.728,0.302,0,0,1,1.237,1.514,0.909,0.157,0.033,,119.2,921.565,24.585,116.965,,0,0,0,0,,0,0,0,0,,119.2,921.565,24.585,116.965
17992300,0.33,2,37,1,8,1620.87,12,1620.87,1.31,27,-1.109,2.485,3.296,0,7.391,0.27,1.081,1.168,1.262,1.363,0,0,15,1.473,1.592,1.72,1,0,0,0,1.65,0.733,0.917,1.25,11.591,0.168,0.574,3.97,0,0,1,1.708,1.65,0.733,0.705,0.562,,2123.3397,2768.4459599999996,910.92894,1142.7133499999998,,0,0,0,0,,0,0,0,0,,2123.3397,2768.4459599999996,910.92894,1142.7133499999998
17993400,0.5,2,37,1,8,491.79,24,491.79,0.04,47,-0.693,3.178,3.85,0,6.198,-3.219,0.328,0.107,0.035,0.012,0,0,23,0.004,0.001,0,1,0,0,0,1.25,0.638,0.612,0.958,33.615,92.444,0.707,0.08,0,0,1,0.892,1.25,0.638,0.061,0.005,,19.6716,438.67668000000003,2.45895,29.999190000000002,,0,0,0,0,,0,0,0,0,,19.6716,438.67668000000003,2.45895,29.999190000000002
18031500,0.25,2,49,1,19,1059.49,21,1059.49,0.02,32,-1.386,3.045,3.466,0,6.966,-3.912,0.706,0.499,0.352,0.249,0,0,11,0.176,0.124,0.088,1,0,0,0,0.714,0.469,0.246,0.524,22.478,2.184,0.5,0.08,0,0,1,0.667,0.714,0.469,0.128,0.003,,21.1898,706.67983,3.17847,135.61472,,0,0,0,0,,0,0,0,0,,21.1898,706.67983,3.17847,135.61472
19151400,0.44,2,20,1,19,71.78,31,71.78,0,35,-0.821,3.434,3.555,0,4.274,        .   ,0.048,0.002,0,0,0,0,4,0,0,0,1,0,0,0,0.852,0.754,0.097,0.129,29.553,2.093,0.663,0,0,0,1,0.893,0.852,0.754,0.011,0,,0,64.09954,0,0.78958,,0,0,0,0,,0,0,0,0,,0,64.09954,0,0.78958
19232400,0.98,2,92,1,17,40.32,43,40.32,0.16,50,-0.02,3.761,3.912,0,3.697,-1.833,0.027,0.001,0,0,0,1,7,0,0,0,1,0,0,0,1.367,1.176,0.191,0.163,37.39,31.469,0.99,0.163,0,0,1,1.573,1.367,1.176,0.001,0.083,,6.4512,63.423359999999995,3.34656,0.04032,,0,0,0,0,,6.4512,63.423359999999995,3.34656,0.04032,,0,0,0,0
19261700,2.14,2,82,1,27,1105.83,46,1105.83,0,53,0.761,3.829,3.97,0,7.008,        .   ,0.737,0.543,0.401,0.295,0,1,7,0.218,0.161,0.118,1,0,0,0,2.791,2.423,0.369,0.152,39.784,38.636,1.463,0,0,0,1,3.227,2.791,2.423,0.071,0,,0,3568.5134099999996,0,78.51392999999999,,0,0,0,0,,0,3568.5134099999996,0,78.51392999999999,,0,0,0,0
19262400,0.26,2,86,1,27,277.2,33,277.2,0,33,-1.347,3.497,3.497,0,5.625,        .   ,0.185,0.034,0.006,0.001,0,1,0,0,0,0,1,0,0,0,0.473,0.473,0,0,30.055,8.672,0.51,0,0,0,1,0.519,0.473,0.473,0.004,0,,0,143.8668,0,1.1088,,0,0,0,0,,0,143.8668,0,1.1088,,0,0,0,0
19612000,0.66,2,68,1,9,282.8,29,282.8,0,46,-0.416,3.367,3.829,0,5.645,        .   ,0.189,0.036,0.007,0.001,0,0,17,0,0,0,1,0,0,0,1.366,0.861,0.505,0.586,34.746,33.013,0.812,0,0,0,1,1.14,1.366,0.861,0.045,0,,0,322.392,0,12.726,,0,0,0,0,,0,0,0,0,,0,322.392,0,12.726
19612400,0.46,2,69,1,9,137.64,35,137.64,0.14,42,-0.777,3.555,3.738,0,4.925,-1.966,0.092,0.008,0.001,0,0,0,7,0,0,0,1,0,0,0,0.789,0.657,0.131,0.2,32.261,7.5,0.678,0.304,0,0,1,0.856,0.789,0.657,0.018,0.016,,19.2696,117.81983999999999,2.2022399999999998,2.4775199999999997,,0,0,0,0,,0,0,0,0,,19.2696,117.81983999999999,2.2022399999999998,2.4775199999999997
19622000,0.66,2,68,1,9,966.57,35,966.57,0,42,-0.416,3.555,3.738,0,6.874,        .   ,0.644,0.415,0.268,0.172,0,0,7,0.111,0.072,0.046,1,0,0,0,1.131,0.943,0.189,0.2,29.267,32.869,0.812,0,0,0,1,1.353,1.131,0.943,0.192,0,,0,1307.7692100000002,0,185.58144000000001,,0,0,0,0,,0,0,0,0,,0,1307.7692100000002,0,185.58144000000001
19622000,0.28,2,68,1,9,1051.48,29,1051.48,0.52,46,-1.273,3.367,3.829,0,6.958,-0.654,0.701,0.491,0.344,0.241,0,0,17,0.169,0.119,0.083,1,0,0,0,0.579,0.365,0.214,0.586,27.591,1.984,0.529,1.857,0,0,1,0.609,0.579,0.365,0.098,0.046,,546.7696000000001,640.35132,48.36808,103.04504,,0,0,0,0,,0,0,0,0,,546.7696000000001,640.35132,48.36808,103.04504
19632000,0.28,2,68,1,9,440.38,35,440.38,0,42,-1.273,3.555,3.738,0,6.088,        .   ,0.294,0.086,0.025,0.007,0,0,7,0.002,0.001,0,1,0,0,0,0.48,0.4,0.08,0.2,30.892,16.879,0.529,0,0,0,1,0.544,0.48,0.4,0.036,0,,0,239.56672,0,15.853679999999999,,0,0,0,0,,0,0,0,0,,0,239.56672,0,15.853679999999999
22281400,0.29,2,10,1,19,217.26,30,217.26,0,34,-1.238,3.401,3.526,0,5.381,        .   ,0.145,0.021,0.003,0,1,0,4,0,0,0,1,0,0,0,0.58,0.512,0.068,0.133,25.879,16.985,0.539,0,0,0,1,0.672,0.58,0.512,0.014,0,,0,145.99872,0,3.04164,,0,145.99872,0,3.04164,,0,0,0,0,,0,0,0,0
22341400,0.92,2,21,1,19,553.41,31,553.41,0,43,-0.083,3.434,3.761,0,6.316,        .   ,0.369,0.136,0.05,0.019,0,0,12,0.007,0.003,0.001,1,0,0,0,1.781,1.284,0.497,0.387,32.536,2.36,0.959,0,0,0,1,1.697,1.781,1.284,0.133,0,,0,939.13677,0,73.60353,,0,0,0,0,,0,0,0,0,,0,939.13677,0,73.60353
22351400,1.13,2,10,1,19,693.6,35,693.6,0,42,0.122,3.555,3.738,0,6.542,        .   ,0.462,0.214,0.099,0.046,1,0,7,0.021,0.01,0.005,1,0,0,0,1.937,1.614,0.323,0.2,33.342,2.75,1.063,0,0,0,1,2.033,1.937,1.614,0.105,0,,0,1410.0888,0,72.828,,0,1410.0888,0,72.828,,0,0,0,0,,0,0,0,0
22422200,0.43,2,21,1,19,376.3,33,376.3,0.52,33,-0.844,3.497,3.497,0,5.93,-0.654,0.251,0.063,0.016,0.004,0,0,0,0.001,0,0,1,0,0,0,0.782,0.782,0,0,24.67,69.397,0.656,1.209,0,0,1,1.046,0.782,0.782,0.074,0.088,,195.67600000000002,393.6098,33.114399999999996,27.8462,,0,0,0,0,,0,0,0,0,,195.67600000000002,393.6098,33.114399999999996,27.8462
22422400,1.42,2,21,1,19,1081.92,23,1081.92,1.68,44,0.351,3.135,3.784,0,6.986,0.519,0.721,0.52,0.375,0.271,0,0,21,0.195,0.141,0.102,1,0,0,0,3.704,1.936,1.768,0.913,24.287,1.656,1.192,1.183,0,0,1,3.508,3.704,1.936,0.641,0.81,,1817.6256,3795.3753600000005,876.3552000000001,693.5107200000001,,0,0,0,0,,0,0,0,0,,1817.6256,3795.3753600000005,876.3552000000001,693.5107200000001
22431400,0.22,2,21,1,19,846.94,35,846.94,0,35,-1.514,3.555,3.526,0,6.742,        .   ,0.565,0.319,0.18,0.102,0,0,-1,0.057,0.032,0.018,1,0,0,0,0.377,0.377,0,0,25.095,98.112,0.469,0,0,0,1,0.526,0.377,0.377,0.076,0,,0,445.49044000000004,0,64.36744,,0,0,0,0,,0,0,0,0,,0,445.49044000000004,0,64.36744
22431600,0.5,2,21,1,19,313.76,39,313.76,0,48,-0.693,3.664,3.871,0,5.749,        .   ,0.209,0.044,0.009,0.002,0,0,9,0,0,0,1,0,0,0,0.769,0.625,0.144,0.231,35.197,14.461,0.707,0,0,0,1,0.852,0.769,0.625,0.037,0,,0,267.32352,0,11.609119999999999,,0,0,0,0,,0,0,0,0,,0,267.32352,0,11.609119999999999
